Roller Coaster,Amusement Park,Type,Design,Status,Opened
unknown,Basrah Land,Steel,Sit Down,,2002-01-01
unknown,Anniversary Park,Steel,Sit Down,,2009-01-01
unknown,Metallurg Park,Steel,Sit Down,,2006-01-01
unknown,Parco Lido,Steel,Sit Down,,2011-01-01
unknown,Qingdao Ocean Amusement City,Steel,Sit Down,,2003-01-01
unknown,Qingdao Ocean Amusement City,Steel,Sit Down,,2003-01-01
unknown,Mayakovsky Park,Steel,Sit Down,,2014-01-01
unknown,Teleferico San Jacinto,Steel,Sit Down,,
unknown,Beto Carrero World,Steel,Sit Down,,
unknown,Eram Park,Steel,Sit Down,Operating,2014-01-01
unknown,Binjiang Park,Steel,Sit Down,,2012-01-01
unknown,Pengzu Garden,Steel,Sit Down,,2003-01-01
unknown,Long Beach Resort,Steel,Sit Down,,
unknown,Jingxiu Park,Steel,Sit Down,,2010-01-01
unknown,Fung Chi Park,Steel,Sit Down,Operating,2010-01-01
unknown,Al-Baijan Park,Steel,Sit Down,,2005-01-01
unknown,Parque Heroes Mexicanos,Steel,Sit Down,,2006-01-01
unknown,Baotou Leyuan,Steel,Sit Down,,2008-01-01
unknown,Baotou Leyuan,Steel,Sit Down,,2008-01-01
unknown,Xian Weiyanghu,Steel,Sit Down,,2010-01-01
unknown,Parque de Diversiones la Monumental,Steel,Sit Down,,2005-01-01
unknown,Arda Al Farah Entrainment City,Steel,Sit Down,Operating,2003-01-01
unknown,Parque de Atracciones Orinoco,Steel,Sit Down,,2006-01-01
unknown,Parque de Atracciones Orinoco,Steel,Sit Down,,2006-01-01
unknown,Luna Park,Steel,Sit Down,Operating,2008-01-01
unknown,Luna Park,Steel,Sit Down,,2009-01-01
unknown,Luna Park,Steel,Sit Down,,2008-01-01
unknown,Keçiörendeki Lunapark,Steel,Sit Down,,2009-01-01
unknown,BüyükÇekmece,Steel,Sit Down,,2009-01-01
unknown,Goldwater Lake Park,Steel,Sit Down,Operating,2010-01-01
unknown,Yueyang Paradise,Steel,Sit Down,,2011-01-01
unknown,Wujin Mountain National Forest Park,Steel,Sit Down,Operating,2012-01-01
unknown,Wujin Mountain National Forest Park,Steel,Sit Down,Operating,2012-01-01
unknown,Around the World in Eighty Days,Steel,Sit Down,,2008-01-01
unknown,People's Park,Steel,Sit Down,Operating,2009-01-01
unknown,People's Park,Steel,Sit Down,Operating,2011-01-01
unknown,People's Park,Steel,Sit Down,Operating,2009-01-01
unknown,People's Park,Steel,Sit Down,Operating,2010-01-01
unknown,Children's Paradise,Steel,Sit Down,Operating,2010-01-01
unknown,Gladness Island of Oriental Sundown,Steel,Sit Down,SBNO,2004-01-01
unknown,Shima Park,Steel,Sit Down,,2011-01-01
unknown,Shima Park,Steel,Sit Down,Operating,2011-01-01
unknown,Children's Park,Steel,Sit Down,Operating,2008-01-01
unknown,Zhangdian Children Park,Steel,Sit Down,,2004-01-01
unknown,Chifeng Botanical Garden,Steel,Sit Down,Operating,2009-01-01
unknown,Donghu Amusement Park,Steel,Sit Down,Operating,2010-01-01
unknown,East Lake Park,Steel,Sit Down,,2002-01-01
unknown,Shuiyuan Mountain Park,Steel,Sit Down,Relocated,2007-01-01
unknown,Shuiyuan Mountain Park,Steel,Sit Down,,2011-01-01
unknown,Unicorn Park,Steel,Sit Down,Operating,2004-01-01
unknown,Children's Park,Steel,Sit Down,,2004-01-01
unknown,Jiangbin Park,Steel,Sit Down,Operating,2010-01-01
unknown,Forest Park,Steel,Sit Down,Operating,2005-01-01
unknown,Kim Dong Flower Garden,Steel,Sit Down,,2003-01-01
unknown,People's Park,Steel,Sit Down,Operating,2005-01-01
unknown,Chenxingdao Scenic Area,Steel,Sit Down,Operating,2011-01-01
unknown,Fenghuang Park,Steel,Sit Down,,2012-01-01
unknown,National Customs Park,Steel,Sit Down,Operating,2010-01-01
unknown,Taiyuan Zoo,Steel,Sit Down,,2011-01-01
unknown,Taiyuan Zoo,Steel,Sit Down,,2011-01-01
unknown,Cuiping Mountain Park,Steel,Sit Down,,2008-01-01
unknown,Cuiping Mountain Park,Steel,Sit Down,,2008-01-01
unknown,Nie Er Park,Steel,Sit Down,Operating,2010-01-01
unknown,Dundun Amusement Park,Steel,Sit Down,,2007-01-01
unknown,South Fort Park,Steel,Sit Down,,2010-01-01
unknown,Xingyuan Lake Park,Steel,Sit Down,Operating,2001-01-01
unknown,Xingyuan Lake Park,Steel,Sit Down,Operating,2010-01-01
unknown,Dongming Lake Park,Steel,Sit Down,,2010-01-01
unknown,Weibin Park,Steel,Sit Down,,2002-01-01
unknown,Golden Sandy Beach,Steel,Sit Down,,2009-01-01
unknown,Jinghe Park,Steel,Sit Down,Operating,2011-01-01
unknown,Seaside Park,Steel,Sit Down,,2004-01-01
unknown,Zhejiang Minsu Paradise,Steel,Sit Down,,2010-01-01
unknown,Zhejiang Minsu Paradise,Steel,Sit Down,,2012-01-01
unknown,Shanding Park,Steel,Sit Down,Operating,2010-01-01
unknown,Shanding Park,Steel,Sit Down,Operating,2010-01-01
unknown,Riverside Park,Steel,Sit Down,Operating,2016-01-01
unknown,Sharm Park,Steel,Sit Down,Operating,2012-01-01
unknown,Sharm Park,Steel,Sit Down,Operating,2012-01-01
unknown,Yefengzhai,Steel,Sit Down,,2008-01-01
unknown,Benghazi Zoo,Steel,Sit Down,Operating,2002-01-01
unknown,Royal Dragon Hotel,Steel,Sit Down,Operating,2009-01-01
unknown,Al Dorah Fish,Steel,Sit Down,Relocated,2008-01-01
unknown,Luna Park,Steel,Sit Down,,2003-01-01
unknown,Luna Park,Steel,Sit Down,,2012-01-01
unknown,Park VRZ,Steel,Sit Down,,2008-01-01
unknown,Park Oreshkova,Steel,Sit Down,Operating,2009-01-01
unknown,Tingtao Scenic Area,Steel,Sit Down,,2003-01-01
unknown,Zook Buum Buffet,Steel,Suspended,,2012-01-01
unknown,Sabor de Alegria Buffet,Steel,Sit Down,Operating,2012-01-01
unknown,Espaço Diversão,Steel,Sit Down,Operating,2012-01-01
unknown,Comics Buffet Infantil,Steel,Sit Down,Operating,2012-01-01
unknown,Shanghu Park,Steel,Sit Down,Operating,2010-01-01
unknown,Parku 7 Xhuxhat,Steel,Sit Down,,2009-01-01
unknown,City of Games,Steel,Sit Down,Operating,2009-01-01
unknown,Varamin Park,Steel,Sit Down,,2010-01-01
unknown,Tikrit Park,Steel,Sit Down,Operating,2002-01-01
unknown,Wonder World Amusement Park,Steel,Sit Down,Operating,2000-01-01
unknown,Luna Park,Steel,Sit Down,,2011-01-01
unknown,Luna Park,Steel,Sit Down,,2006-01-01
unknown,72 Tan Park,Steel,Sit Down,,2011-01-01
unknown,Padad Amusement Park,Steel,Sit Down,Operating,2011-01-01
unknown,Padad Amusement Park,Steel,Sit Down,,2005-01-01
unknown,City Park,Steel,Sit Down,Operating,2005-01-01
unknown,Mega Land,Steel,Sit Down,Operating,2011-01-01
unknown,Yuehai Park,Steel,Sit Down,,2011-01-01
unknown,Taing Heng Se,Steel,Sit Down,,2012-01-01
unknown,Al Zawraa Land,Steel,Sit Down,Operating,2010-01-01
unknown,Al Zawraa Land,Steel,Inverted,Operating,2015-01-01
unknown,Nanhu Park,Steel,Sit Down,Operating,2009-01-01
unknown,Woozland,Steel,Sit Down,,2002-01-01
unknown,Bridge Park,Steel,Sit Down,Operating,2012-01-01
unknown,Omar Al-Mukhtar Theme Park,Steel,Sit Down,Operating,2005-01-01
unknown,Tashan Park,Steel,Sit Down,Operating,2010-01-01
unknown,Qixinghu Ecological Garden,Steel,Sit Down,Operating,2012-01-01
unknown,Qinyuan,Steel,Sit Down,Operating,2008-01-01
unknown,Kottakkunnu Amusement Park,Steel,Sit Down,,2011-01-01
unknown,Sky Bird,Steel,Sit Down,Operating,2008-01-01
unknown,Dongping National Forest Park,Steel,Sit Down,Operating,2009-01-01
unknown,Parque de Atracciones de Plaza Mayor,Steel,Sit Down,Operating,2003-01-01
unknown,Rose Valley Amusement Park,Steel,Sit Down,,2010-01-01
unknown,Al-Nawras Park and Restaurant,Steel,Sit Down,,2004-01-01
unknown,Taihang Park,Steel,Sit Down,Operating,2010-01-01
unknown,Happy City,Steel,Sit Down,,2011-01-01
unknown,Happy City,Steel,Sit Down,,2013-01-01
unknown,Huiyuan Pleasure Island,Steel,Sit Down,,2012-01-01
unknown,Shishi Turtle Lake Park,Steel,Sit Down,Operating,2009-01-01
unknown,Yakou Village Playground,Steel,Sit Down,Operating,2011-01-01
unknown,Wai Tai Beach Park,Steel,Sit Down,Operating,2012-01-01
unknown,Nanhu Park,Steel,Sit Down,Operating,2011-01-01
unknown,Baima Temple Forest Park,Steel,Sit Down,Operating,2008-01-01
unknown,Bihai Hillside Resort,Steel,Sit Down,Operating,2000-01-01
unknown,Century Park,Steel,Sit Down,Operating,2011-01-01
unknown,Yongle Park,Steel,Sit Down,Operating,2011-01-01
unknown,Yongle Park,Steel,Sit Down,Operating,2013-01-01
unknown,Yongle Park,Steel,Sit Down,Operating,2012-01-01
unknown,Tang Xianzu Amusement Park,Steel,Sit Down,,2012-01-01
unknown,Zunyi Park,Steel,Sit Down,,2013-01-01
unknown,Phoenix Mountains Park,Steel,Sit Down,Operating,2013-01-01
unknown,West Happy Park,Steel,Sit Down,Operating,2013-01-01
unknown,Jiyuan Park,Steel,Sit Down,Operating,2010-01-01
unknown,Zhumadian Forest Park,Steel,Sit Down,Operating,2011-01-01
unknown,People's Park,Steel,Sit Down,Operating,2008-01-01
unknown,Respublika,Steel,Sit Down,SBNO,2015-01-01
unknown,Children's Park,Steel,Sit Down,Operating,2011-01-01
unknown,People's Park,Steel,Sit Down,,2013-01-01
unknown,Liuhua Park,Steel,Sit Down,,2007-01-01
unknown,Lingzhi Park,Steel,Sit Down,,2004-01-01
unknown,Twin Fair Kiddieland,Steel,Sit Down,,1957-01-01
unknown,Dwyer Memorial Park,Steel,Sit Down,,1967-01-01
unknown,Wuquanshan Park,Steel,Sit Down,Operating,2010-01-01
unknown,Parque Mickey Mouse,Steel,Sit Down,Operating,2001-01-01
unknown,Starlight Amusement Park,Wood,Sit Down,,1918-01-01
unknown,Fairyland Park,Wood,Sit Down,,
unknown,Gala Park,Wood,Sit Down,,1903-01-01
unknown,Stella Park,Wood,Sit Down,,1907-01-01
unknown,Stella Park,Wood,Sit Down,,1908-01-01
unknown,North Beach - Independent Vendor 1,Wood,Sit Down,,
unknown,Puyuan Park,Steel,Sit Down,Operating,2013-01-01
unknown,Yuehu Park,Steel,Sit Down,Operating,2007-01-01
unknown,Wanjuan Pavilion Scenic Area,Steel,Sit Down,Operating,2007-01-01
unknown,Marah Land,Steel,Sit Down,,2011-01-01
unknown,Kunwuyuan,Steel,Sit Down,Operating,2010-01-01
unknown,Green Manor,Steel,Sit Down,Operating,2013-01-01
unknown,West Lake Park,Steel,Sit Down,Operating,2010-01-01
unknown,Longquan Park,Steel,Sit Down,Operating,2012-01-01
unknown,Lianhuashan Park,Steel,Sit Down,Operating,2013-01-01
unknown,Beidaihe Jifa Sightseeing Garden,Steel,Sit Down,,2012-01-01
unknown,Wanshan Park,Steel,Sit Down,,2009-01-01
unknown,White Horse Amusement Park,Steel,Sit Down,Operating,2012-01-01
unknown,Denggao Park,Steel,Sit Down,Operating,2012-01-01
unknown,Uşak Lunapark,Steel,Sit Down,,2005-01-01
unknown,Lunapark,Steel,Sit Down,Operating,2011-01-01
unknown,Jinzhou Zoo,Steel,Sit Down,Operating,2009-01-01
unknown,Meihe Park,Steel,Sit Down,Operating,2012-01-01
unknown,Xiangcheng Park,Steel,Sit Down,Operating,2012-01-01
unknown,Yuji Park,Steel,Sit Down,Operating,2012-01-01
unknown,Lunapark,Steel,Sit Down,,2010-01-01
unknown,Beihai Park,Steel,Sit Down,Operating,2013-01-01
unknown,Durrat Al Sahel Entertainment Park,Steel,Sit Down,,2008-01-01
unknown,Hardy's World,Steel,Sit Down,,2000-01-01
unknown,Al Salam Park,Steel,Sit Down,Operating,2004-01-01
unknown,Flora Fantasia Amusement Park,Steel,Sit Down,Operating,2013-01-01
unknown,Children's Park,Steel,Sit Down,Operating,2009-01-01
unknown,Children's Park,Steel,Sit Down,Operating,2009-01-01
unknown,Shaoyang Park,Steel,Sit Down,Operating,2011-01-01
unknown,Jiahua Happy Park,Steel,Sit Down,,2011-01-01
unknown,Cunjin Park,Steel,Sit Down,,2013-01-01
unknown,People's Park,Steel,Sit Down,Operating,2012-01-01
unknown,Shenyang Forest Zoological Garden,Steel,Sit Down,Operating,2007-01-01
unknown,Shenyang Forest Zoological Garden,Steel,Sit Down,,2012-01-01
unknown,People's Park,Steel,Sit Down,Operating,2008-01-01
unknown,People's Park,Steel,Sit Down,Operating,2008-01-01
unknown,Fengling Park,Steel,Sit Down,,2007-01-01
unknown,Peony Park,Steel,Sit Down,,2010-01-01
unknown,Houma City Chengwang Park,Steel,Sit Down,,2011-01-01
unknown,Xila Mulun Park,Steel,Sit Down,Operating,2005-01-01
unknown,Xila Mulun Park,Steel,Sit Down,Operating,2009-01-01
unknown,Tongliao Forest Park,Steel,Sit Down,Operating,2009-01-01
unknown,Tongliao Forest Park,Steel,Sit Down,Operating,2009-01-01
unknown,Yuelianghu Park,Steel,Sit Down,Operating,2010-01-01
unknown,North Shore Park,Steel,Sit Down,Operating,2011-01-01
unknown,Chakou Park,Steel,Sit Down,,2006-01-01
unknown,Olympic Park,Steel,Sit Down,,
unknown,Willow Park,Steel,Sit Down,,
unknown,Amrapali FunLand,Steel,Sit Down,Operating,2012-01-01
unknown,Tianhe Spring Amusement Park,Steel,Sit Down,Operating,2014-01-01
unknown,Abha Palace Theme Park,Steel,Sit Down,Operating,2010-01-01
unknown,Nanta Park,Steel,Sit Down,Operating,2013-01-01
unknown,Erbil Family Fun,Steel,Sit Down,,2014-01-01
unknown,Chavi Land,Steel,Sit Down,Operating,2013-01-01
unknown,Majidi Land,Steel,Sit Down,Operating,2015-01-01
unknown,Majidi Land,Steel,Sit Down,Operating,2015-01-01
unknown,Majidi Land,Steel,Sit Down,Operating,2015-01-01
unknown,Majidi Land,Steel,Sit Down,Operating,2015-01-01
unknown,Family Fun,Steel,Sit Down,Operating,2015-01-01
unknown,Iranland,Steel,Sit Down,Operating,2013-01-01
unknown,Heyuan Culture Plaza,Steel,Sit Down,,2010-01-01
unknown,Maumee Kiddieland,Steel,Sit Down,,1951-01-01
unknown,Yellow River Park,Steel,Sit Down,Operating,2014-01-01
unknown,Yakutsk Culture and Leisure Park,Steel,Sit Down,Operating,2005-01-01
unknown,Buffet Arrelia Rock Premium,Steel,Sit Down,Operating,2014-01-01
unknown,Golden Sandy Beach,Steel,Sit Down,,2013-01-01
unknown,Linyi People's Park,Steel,Sit Down,Operating,2010-01-01
unknown,Linyi Riverside Amusement Park,Steel,Sit Down,,2010-01-01
unknown,Linyi Riverside Amusement Park,Steel,Sit Down,,2010-01-01
unknown,Ghamadan Zoo,Steel,Sit Down,,2013-01-01
unknown,Panda Paradise,Steel,Sit Down,Operating,2014-01-01
unknown,Xindao Happy World,Steel,Sit Down,,2003-01-01
unknown,Victory Park,Steel,Sit Down,,2014-01-01
unknown,Willow Beach Park,Wood,Sit Down,,1929-01-01
unknown,Katsuyama Park,Steel,Sit Down,,1955-01-01
unknown,Binhu Park,Steel,Sit Down,,2006-01-01
unknown,Binhu Park,Steel,Sit Down,,2012-01-01
unknown,Xiangchenwan Amusement Park,Steel,Sit Down,SBNO,2013-01-01
unknown,Shima Park,Steel,Sit Down,Operating,2004-01-01
unknown,Jiuhuashan Amusement Park,Steel,Inverted,Operating,2014-01-01
unknown,Taolin Happy World,Steel,Sit Down,Operating,2014-01-01
unknown,Xindao Happy World,Steel,Sit Down,Operating,2014-01-01
unknown,Nandaihe International Amusement Center,Steel,Sit Down,Operating,2012-01-01
unknown,People's Park,Steel,Sit Down,,2003-01-01
unknown,Orumieh Park,Steel,Sit Down,Operating,2011-01-01
unknown,Quanzhou Amusement Park,Steel,Sit Down,,2014-01-01
unknown,Fuzhou National Forest Park,Steel,Sit Down,,2010-01-01
unknown,Nanmen Litchi Park,Steel,Sit Down,,2012-01-01
unknown,Shaxi Park,Steel,Sit Down,,2008-01-01
unknown,Golden Gulf Hotel Park,Steel,Sit Down,,2013-01-01
unknown,Happy Island Amusement Park,Steel,Sit Down,Operating,2015-01-01
unknown,Ridong Park,Steel,Sit Down,,2008-01-01
unknown,Holiday Hill,Steel,Sit Down,,1958-01-01
unknown,Parque Zonal de Huiracocha ,Steel,Sit Down,,2012-01-01
unknown,Parque Zonal Huascar,Steel,Sit Down,,2013-01-01
unknown,Forest Park,Wood,Sit Down,,1903-01-01
unknown,Winnwood Beach,Wood,Sit Down,,1928-01-01
unknown,Nolan's Point Amusement Park,Wood,Sit Down,,1887-01-01
unknown,Children's Park,Steel,Sit Down,Operating,2009-01-01
unknown,City Park,Steel,Sit Down,,2013-01-01
unknown,Gagarin Park,Steel,Sit Down,,2002-01-01
unknown,PKiO Yunost,Steel,Sit Down,Operating,2013-01-01
unknown,Taukbashçe,Steel,Sit Down,SBNO,2012-01-01
unknown,Al Ahlam Amusement,Steel,Sit Down,,2009-01-01
unknown,City Park,Steel,Sit Down,Operating,2012-01-01
unknown,Brig Park,Steel,Sit Down,Operating,2012-01-01
unknown,Brig Park,Steel,Sit Down,Operating,2013-01-01
unknown,Sarzamin-e Khorshid,Steel,Sit Down,Operating,2013-01-01
unknown,Komsomolskiy Sad,Steel,Sit Down,Operating,2009-01-01
unknown,Funny Park,Steel,Sit Down,,2011-01-01
unknown,Detskiy Park,Steel,Sit Down,,2013-01-01
unknown,Belinsky Park,Steel,Sit Down,,2008-01-01
unknown,Central Park,Steel,Sit Down,Operating,2012-01-01
unknown,Solnechnyy Gorodok,Steel,Sit Down,Operating,2004-01-01
unknown,Shorabil Park,Steel,Sit Down,Operating,2012-01-01
unknown,Buddle Lund,Steel,Sit Down,Operating,2012-01-01
unknown,Central Park,Steel,Sit Down,,2010-01-01
unknown,Edelweiss Park,Steel,Sit Down,Operating,2009-01-01
unknown,Park Im. Yu.a. Gagarina,Steel,Sit Down,,2012-01-01
unknown,Central Park,Steel,Sit Down,Operating,2013-01-01
unknown,Dream Star Park,Steel,Sit Down,Operating,2015-01-01
unknown,Park Im. Yu.a. Gagarina,Steel,Sit Down,,2012-01-01
unknown,Lindian North Happy Valley Springs,Steel,Sit Down,Operating,2014-01-01
unknown,Hirakata Park,Steel,Sit Down,,1952-01-01
unknown,Madhab Spring Park,Steel,Sit Down,,2005-01-01
unknown,King Edward Amusement Park,Wood,Sit Down,,
unknown,Virage,Steel,Sit Down,,1990-01-01
unknown,Peremoha Park,Steel,Sit Down,,2007-01-01
unknown,Spiritsland,Steel,Sit Down,Operating,2014-01-01
unknown,Luna Park,Wood,Sit Down,,1969-01-01
unknown,Parquerama,Steel,Sit Down,,1990-01-01
unknown,Phoenix Happy World,Steel,Sit Down,Operating,2015-01-01
unknown,Cal Expo Amusement Park,Steel,Sit Down,Relocated,1979-01-01
unknown,Lake George Amusement Park,Steel,Sit Down,Relocated,1956-01-01
unknown,Lake George Expedition Park,Steel,Sit Down,,
unknown,Dreamworld Family Entertainment Centre,Steel,Sit Down,,1998-01-01
unknown,Holiday Beach,Steel,Sit Down,,1976-01-01
unknown,Dream Park,Steel,Sit Down,,2010-01-01
unknown,Taihe Garden,Steel,Sit Down,,2005-01-01
unknown,Bağcılar Luna Park,Steel,Sit Down,,2009-01-01
unknown,Chuangyi Future City Amusement Park,Steel,Sit Down,Operating,2013-01-01
unknown,Jinshan Botanical Garden,Steel,Sit Down,Operating,2014-01-01
unknown,Tivoli Friheden,Wood,Bobsled,,1964-01-01
unknown,National Garden Festival,Steel,Sit Down,Relocated,1990-01-01
unknown,Kursaal Amusement Park,Steel,Sit Down,,
unknown,Zhonghai Park,Steel,Sit Down,Operating,2012-01-01
unknown,Le Park Entretenimientos,Steel,Sit Down,Relocated,2015-01-01
unknown,Yueping Park,Steel,Sit Down,Operating,2005-01-01
unknown,Danghu Park,Steel,Sit Down,Operating,2014-01-01
unknown,Fire Mountain Amusements,Steel,Sit Down,,
unknown,Liupanshui Zoo,Steel,Sit Down,,2009-01-01
unknown,Children's Park,Steel,Sit Down,,
unknown,Northern Electric Park,Wood,Sit Down,,1909-01-01
unknown,Rock Point Park,Wood,Sit Down,,1889-01-01
unknown,DivertiDIF,Steel,Sit Down,Operating,2012-01-01
unknown,Parque Infantil Ostimuri,Steel,Sit Down,Operating,2010-01-01
unknown,Parque Infantil Ostimuri,Steel,Sit Down,,2003-01-01
unknown,Calhoun Park,Wood,Sit Down,,1896-01-01
unknown,Fun Park Sunny Beach,Steel,Sit Down,,2012-01-01
unknown,Hillpark Sibolangit,Steel,Sit Down,Operating,2015-01-01
unknown,Công viên thiếu nhi Đức Trọng,Steel,Sit Down,Operating,2013-01-01
unknown,Parque Infantil de DIF,Steel,Sit Down,SBNO,2005-01-01
unknown,Victory Kingdom,Steel,Sit Down,Operating,2015-01-01
unknown,Victory Kingdom,Steel,Sit Down,Operating,2015-01-01
unknown,Victory Kingdom,Steel,Inverted,Operating,2015-01-01
unknown,Playland,Steel,Sit Down,,
unknown,Butlins Minehead Resort,Steel,Sit Down,,
unknown,Atlas Park,Steel,Sit Down,,1981-01-01
unknown,Atlas Park,Steel,Sit Down,,
unknown,Amtree Park,Steel,Sit Down,,
unknown,Yong Pyong Resort,Steel,Sit Down,Operating,2006-01-01
unknown,Tivoli Friheden,Wood,Sit Down,,1960-01-01
unknown,Holnemvolt Park,Wood,Sit Down,,
unknown,Hidropark,Wood,Sit Down,,1979-01-01
unknown,Dreamland,Wood,Sit Down,,
unknown,Easton's Beach,Wood,Sit Down,,1931-01-01
unknown,Oriental Land,Steel,Sit Down,Operating,2011-01-01
unknown,Tinglin Park,Steel,Sit Down,,2002-01-01
unknown,Tinglin Park,Steel,Sit Down,,2011-01-01
unknown,Riverside Park,Steel,Sit Down,,2015-01-01
unknown,Riverside Park,Steel,Sit Down,,2015-01-01
unknown,Chongchong Child Kingdom,Steel,Sit Down,Operating,2012-01-01
unknown,Jin'eshan Park,Steel,Sit Down,Operating,2014-01-01
unknown,Wild West World,Steel,Sit Down,Relocated,1984-01-01
unknown,Jiufeng Park,Steel,Sit Down,,2003-01-01
unknown,Wild West World,Steel,Sit Down,,
unknown,Xiantao Happy Valley,Steel,Sit Down,Operating,2016-01-01
unknown,Dragon Fantasy,Steel,Sit Down,SBNO,2013-01-01
unknown,Taoqimao,Steel,Sit Down,Operating,2014-01-01
unknown,Hot Go Dreamworld,Steel,Wing,SBNO,2015-01-01
unknown,Sanjin World,Steel,Sit Down,Operating,2015-01-01
unknown,Vesuviuslandia Park,Steel,Sit Down,,2006-01-01
unknown,People's Park,Steel,Sit Down,Operating,
unknown,New Yuan Ming Palace,Steel,Sit Down,Operating,2015-01-01
unknown,Park Dragon,Steel,Sit Down,Operating,2013-01-01
unknown,Haibao Park,Steel,Sit Down,,2014-01-01
unknown,Fantawild Adventure,Steel,Sit Down,Operating,2015-01-01
unknown,Golden Sandy Beach,Steel,Sit Down,,2011-01-01
unknown,Du Park,Steel,Sit Down,Operating,2014-01-01
unknown,Sixteen Lake Park,Steel,Sit Down,Operating,2013-01-01
unknown,Sinbad Land,Steel,Sit Down,Operating,2015-01-01
unknown,Pushkin Park,Steel,Sit Down,,2014-01-01
unknown,Tin Yat Park,Steel,Sit Down,Operating,2013-01-01
unknown,Tin Yat Park,Steel,Sit Down,Operating,2013-01-01
unknown,Binhe Amusement Park,Steel,Sit Down,Operating,2013-01-01
unknown,Yuanxiang International Vanilla Garden,Steel,Sit Down,,2015-01-01
unknown,Lomond Park,Steel,Sit Down,Operating,2013-01-01
unknown,Lomond Park,Steel,Sit Down,Operating,2013-01-01
unknown,Yilong Resort,Steel,Sit Down,Operating,2014-01-01
unknown,Dragon Lake Beach Happy World,Steel,Sit Down,Operating,2014-01-01
unknown,Dragon Lake Beach Happy World,Steel,Sit Down,Operating,2013-01-01
unknown,Children's Park,Steel,Sit Down,,2004-01-01
unknown,Children's Park,Steel,Sit Down,Operating,2015-01-01
unknown,Anyang China Dream Valley,Steel,Sit Down,Operating,2015-01-01
unknown,Subei Yesheng Zoo,Steel,Sit Down,Operating,2013-01-01
unknown,Shuiyuan Mountain Park,Steel,Sit Down,Operating,2013-01-01
unknown,Shuiyuan Mountain Park,Steel,Sit Down,Operating,2014-01-01
unknown,People's Park,Steel,Sit Down,Operating,2014-01-01
unknown,People's Park,Steel,Sit Down,Operating,2014-01-01
unknown,Ding Ling Park,Steel,Sit Down,Operating,2014-01-01
