Roller Coaster,Amusement Park,Type,Design,Status,Opened
unknown,Gagarin Park,Steel,Sit Down,Operating,2019
unknown,Pengzhou Park,Steel,Sit Down,Operating,2002
unknown,Arcola Park,Wood,Sit Down,,1926
unknown,Dream Kingdom,Steel,Sit Down,Operating,2017
unknown,Fun Park Cluj,Steel,Sit Down,Operating,2016
unknown,Joyland Rawalpindi,Steel,Sit Down,Operating,2019
unknown,Joyland Rawalpindi,Steel,Sit Down,Operating,2019
unknown,Parque de la Huaycha,Steel,Sit Down,SBNO,2020
unknown,Clown Town Kiddieland,Steel,Sit Down,,1957
unknown,Sky Ranch,Steel,Sit Down,Operating,2019
unknown,Happy Land,Steel,Sit Down,Operating,2017
unknown,Jingganhu Park,Steel,Sit Down,,2011
unknown,Star Magic Harbor,Steel,Sit Down,Operating,2020
unknown,Salamiyah Amusement Park,Steel,Sit Down,Operating,2012
unknown,Seera Fun City,Steel,Sit Down,Operating,2014
unknown,Wisney Paradise,Steel,Sit Down,Operating,2014
unknown,Crazy Park,Steel,Sit Down,,2017
unknown,Coney Island Park,Steel,Sit Down,,1945
unknown,Fun Fair,Steel,Sit Down,Operating,2009
unknown,Oltinkul Istirohat Bog'i,Steel,Sit Down,Operating,2017
unknown,Macaojiang Ecological Park,Steel,Sit Down,Operating,2019
unknown,Macaojiang Ecological Park,Steel,Sit Down,Operating,2019
unknown,Azadi Park,Steel,Sit Down,Operating,2011
unknown,Mexin Village of Wine,Steel,Sit Down,Operating,2019
unknown,Kirby Family Farm,Steel,Sit Down,In Storage,2015
unknown,Jinan International Garden Expo Park,Steel,Sit Down,Operating,2016
unknown,Mường Thanh Park,Steel,Sit Down,Operating,2020
unknown,Mường Thanh Park,Steel,Inverted,Operating,2020
unknown,Yatsu Yuenchi,Steel,Sit Down,,
unknown,Sparky's,Steel,Sit Down,Operating,2016
unknown,Fantasy World,Steel,Sit Down,Operating,2008
unknown,Eye Park,Steel,Sit Down,Operating,2018
unknown,Snober Land,Steel,Sit Down,Operating,2019
unknown,People's Park,Steel,Sit Down,Operating,2011
unknown,Majaland Praha,Steel,Sit Down,Under Construction,2021
unknown,Cultural Park West,Steel,Sit Down,Operating,2015
unknown,Park of Ward 3,Steel,Sit Down,Operating,2015
unknown,Dong Khoi Park,Steel,Sit Down,Operating,2016
unknown,Park Peres,Steel,Sit Down,,2016
unknown,Hengda Happy World,Steel,Sit Down,Operating,2020
unknown,Hengda Happy World,Steel,Sit Down,Operating,2020
unknown,Yanji Dinosaur Kingdom,Steel,Sit Down,Under Construction,2021
unknown,Wenzhou Paradise,Steel,Sit Down,Under Construction,2020
unknown,Dunes Leisure,Wood,Sit Down,,1931
unknown,Jungle Park,Wood,Sit Down,Relocated,1929
unknown,Meadowbrook Park,Steel,Sit Down,,1977
unknown,Dreamland,Steel,Sit Down,Relocated,2006
unknown,Uhuru Park,Steel,Sit Down,Operating,2016
unknown,Lunapark Payallar,Steel,Sit Down,Operating,2019
unknown,Peach Blossom Bay Plaza Amusement Park,Steel,Sit Down,Operating,2013
unknown,Wanzhuyuan Amusement Park,Steel,Sit Down,,2008
unknown,Wanzhuyuan Amusement Park,Steel,Sit Down,,2011
unknown,FFA Parc d’Attraction,Steel,Sit Down,,2017
unknown,Lost Island Theme Park,Steel,Sit Down,Under Construction,2022
unknown,Tianlushan Mid-Level Hot Spring Paradise,Steel,Sit Down,Operating,2017
unknown,Guangdong Maoming Forest Park,Steel,Sit Down,,2011
unknown,Guangdong Maoming Forest Park,Steel,Sit Down,Operating,2019
unknown,Fuxing Leisure and Ecological Park,Steel,Sit Down,Operating,2020
unknown,Animalia,Steel,Sit Down,Under Construction,2021
unknown,Animalia,Steel,Sit Down,Under Construction,2021
unknown,Animalia,Steel,Sit Down,Under Construction,2021
unknown,Journey to the West,Steel,Sit Down,Under Construction,2021
unknown,Happy World,Steel,Sit Down,Under Construction,2020
unknown,Nandanshan Scenic Area,Steel,Sit Down,Operating,2019
unknown,Zhongshan Park,Steel,Sit Down,Operating,2020
unknown,Zhongshan Park,Steel,Sit Down,Operating,2020
unknown,Daxing Amusement Park,Steel,Sit Down,Operating,2012
unknown,Daxing Amusement Park,Steel,Sit Down,Operating,2012
unknown,Oriental Wetlands,Steel,Sit Down,Operating,2011
unknown,Hengzhou Park,Steel,Sit Down,Operating,2015
unknown,Jinta Park,Steel,Sit Down,Operating,2005
unknown,Covered Bridge Amusement Park,Steel,Sit Down,Operating,2016
unknown,Giardini del Sole,Steel,Sit Down,Operating,2011
unknown,Maweiyi Folk Culture Experience Park,Steel,Sit Down,Operating,2017
unknown,Dino Park,Steel,Sit Down,Operating,2020
unknown,Funky Town,Steel,Sit Down,Operating,2016
unknown,Funky Town,Steel,Sit Down,Operating,2018
unknown,Esquilandia,Steel,Sit Down,Operating,2015
unknown,Qipanjing Ecological Park,Steel,Sit Down,Operating,2015
unknown,Meydan Avm Acik Oyun Parki,Steel,Sit Down,Operating,2018
unknown,Qinghai Lake Theme Park,Steel,Sit Down,Operating,2016
unknown,Djurs Sommerland,Steel,Sit Down,Under Construction,2022
unknown,Changshoushan Amusement Park,Steel,Sit Down,Operating,2020
unknown,Changshou Lake Happy World Playground,Steel,Sit Down,Operating,2019
unknown,Deyang Fule Amusement Park,Steel,Sit Down,Operating,2020
unknown,Deyang Fule Amusement Park,Steel,Sit Down,Operating,2020
unknown,Baojing Palace,Steel,Sit Down,Operating,2019
unknown,Dalad Xiangshawan Tourist Area,Steel,Sit Down,Operating,2019
unknown,Bawanghe Happy World,Steel,Sit Down,Operating,2015
unknown,Bawanghe Happy World,Steel,Sit Down,Operating,2016
unknown,Takarazuka Garden Fields,Steel,Sit Down,,1980
unknown,Ocean Playland,Steel,Sit Down,,1965
unknown,Hollywood Kiddieland,Steel,Sit Down,,1949
unknown,Xingzhuang Children's Paradise,Steel,Sit Down,Operating,2019
unknown,Wanda Holiday Resort,Steel,Sit Down,Operating,2013
unknown,Manshan Flower Valley,Steel,Sit Down,Operating,2016
unknown,Beidahu Ski Resort,Steel,Sit Down,Operating,1999
unknown,Jingyuetan Ski Resort,Steel,Sit Down,Operating,1998
unknown,Arashiyama Surf Park,Steel,Sit Down,Operating,2019
unknown,Arashiyama Surf Park,Steel,Sit Down,Operating,2019
unknown,Queshi Scenic Spot,Steel,Sit Down,Operating,1998
unknown,Happy World Theme Park,Steel,Sit Down,Operating,2017
unknown,Sengguanfeng Scenic Area,Steel,Sit Down,Operating,2003
unknown,Dream Star Park,Steel,Sit Down,SBNO,2015
unknown,Treetop Walk Scenic Area,Steel,Sit Down,Operating,2017
unknown,Wulingshan Great Rift Valley Scenic Area,Steel,Sit Down,Operating,2017
unknown,Keansburg Amusement Park,Steel,Sit Down,,1992
unknown,EuroPark Milano Idroscalo,Steel,Sit Down,,1993
unknown,Sabzevar Noor Land Amusement Park,Steel,Sit Down,Operating,2015
unknown,Chaibo Lake Playground,Steel,Sit Down,Operating,2017
unknown,Swat Wonder World Amusement Park,Steel,Sit Down,Operating,2017
unknown,Blue World Theme Park,Steel,Sit Down,Operating,2015
unknown,Dragon Valley Theme Park,Steel,Sit Down,Under Construction,2021
unknown,Datanla New Alpine Coaster,Steel,Sit Down,Operating,2017
unknown,Jiaozhou Park,Steel,Sit Down,Operating,2012
unknown,Hundred Gardens Amusement Park,Steel,Sit Down,,2014
unknown,Hundred Gardens Amusement Park,Steel,Inverted,,2014
unknown,Ski Gyimes,Steel,Sit Down,Operating,2018
unknown,Jiangdi Paradise,Steel,Sit Down,Operating,2019
unknown,Jiangdi Paradise,Steel,Sit Down,Operating,2018
unknown,Guobaying Amusement Park,Steel,Sit Down,Operating,2020
unknown,Jingniang Lake,Steel,Sit Down,Operating,2015
unknown,Juyoupin Dendrobium Culture Park,Steel,Sit Down,Operating,2019
unknown,Longsha Zoological and Botanical Garden,Steel,Sit Down,Operating,2014
unknown,Luna Park,Steel,Sit Down,Operating,2007
unknown,Dinosaur Theme Park,Steel,Sit Down,Operating,2019
unknown,Steirarodl Modriach,Steel,Sit Down,Under Construction,2021
unknown,Zigong Fantawild Dinosaur Kingdom,Steel,Suspended,Under Construction,2021
unknown,People's Park,Steel,Sit Down,Operating,2013
unknown,Fanta Park Road of Rejuvenation,Steel,Sit Down,Under Construction,2022
unknown,Fanta Park Road of Rejuvenation,Steel,Sit Down,Under Construction,2022
unknown,Bailucang Scenic Area,Steel,Sit Down,Operating,2017
unknown,Bailucang Scenic Area,Steel,Sit Down,Under Construction,2021
unknown,Bailucang Scenic Area,Steel,Sit Down,Operating,2017
unknown,Golden River Resort,Steel,Sit Down,Operating,2016
unknown,Peppermint Land,Steel,Sit Down,,1956
unknown,Hovd Park,Steel,Sit Down,Operating,2013
unknown,1001 Fairyland,Steel,Sit Down,Operating,2019
unknown,Himeji Central Park,Steel,Sit Down,Under Construction,2021
unknown,Summerland,Steel,Flying,,1992
unknown,Magic Park,Steel,Sit Down,,2003
unknown,Frontierland Family Theme Park,Steel,Sit Down,,1982
unknown,Mexin Village of Wine,Steel,Sit Down,Operating,2020
unknown,Lunapark Volgograd,Steel,Sit Down,Operating,2020
unknown,Barry's Amusements,Steel,Sit Down,,
unknown,Parco Lido,Steel,Sit Down,Under Construction,2021
unknown,Asaka Istiroxat Bog'i,Steel,Sit Down,Operating,2015
unknown,White Sand Gate Park,Steel,Sit Down,Operating,2019
unknown,Dubai Hills Mall,Steel,Sit Down,Under Construction,2021
unknown,White Sand Gate Park,Steel,Sit Down,Operating,2019
unknown,Baishuigou Park,Steel,Sit Down,Operating,2020
unknown,Santa's Workshop,Steel,Sit Down,,960s
unknown,Al Samraa Amusement Park,Steel,Sit Down,Operating,2014
unknown,Al Samraa Amusement Park,Steel,Sit Down,Operating,2019
unknown,Yishui Garden,Steel,Sit Down,Operating,2017
unknown,Bashang Grassland Carnival,Steel,Sit Down,Operating,2013
unknown,Prince Abdullah bin Musaad Fun City,Steel,Sit Down,Operating,2017
unknown,China Lufeng Jurassic Dinosaur Heritage Park,Steel,Sit Down,Operating,2019
unknown,China Lufeng Jurassic Dinosaur Heritage Park,Steel,Sit Down,Operating,2019
unknown,Afsonalar Vodiysi,Steel,Sit Down,Operating,2019
unknown,Lost Island Theme Park,Steel,Sit Down,Under Construction,2022
unknown,CrazyLand,Steel,Sit Down,Under Construction,2020
unknown,CrazyLand,Steel,Sit Down,Under Construction,2020
unknown,Yanji Dinosaur Kingdom,Steel,Sit Down,Under Construction,2021
unknown,Wonder Island,Steel,Sit Down,Under Construction,2021
unknown,Daughter City Amusement Park,Steel,Sit Down,,2015
unknown,Daughter City Amusement Park,Steel,Sit Down,Operating,2019
unknown,Kings Dominion,Steel,Wing,Under Construction,2022
unknown,Sun Fun Park,Steel,Sit Down,,1984
unknown,Nickelodeon Universe,Steel,Sit Down,Under Construction,2022
unknown,Majaland Warschau,Steel,Sit Down,Under Construction,2022
unknown,Anna's Hoeve,Steel,Sit Down,,1961
unknown,Chocolate Kingdom,Steel,Sit Down,Under Construction,2021
unknown,Nilesha Amusements Park,Steel,Sit Down,Operating,2016
unknown,Great Fun Amusement Park,Steel,Sit Down,Operating,2017
unknown,Tokyo SummerLand,Steel,Sit Down,,
unknown,BergTierPark Blindham,Steel,Sit Down,Operating,2020
unknown,Lost Island Theme Park,Steel,Inverted,Under Construction,2022
unknown,Liangjiang Park,Steel,Sit Down,Operating,2020
unknown,Cairo Land,Steel,Sit Down,,2014
unknown,Al Barajon,Steel,Sit Down,,
unknown,Al Marsa Resort,Steel,Sit Down,,2001
unknown,Durra Park,Steel,Sit Down,Operating,2020
unknown,Luna-Park,Steel,Sit Down,,2013
unknown,Luna-Park,Steel,Sit Down,Operating,2019
unknown,Lunapark,Wood,Sit Down,,1936
unknown,Sky Family Park,Steel,Sit Down,Operating,2019
unknown,Central Park of Culture and Recreation,Steel,Sit Down,Operating,2019
unknown,Saida Go Kart,Steel,Sit Down,Operating,2018
unknown,Funky Town,Steel,Sit Down,Operating,2017
unknown,Fantasy World,Steel,Sit Down,Operating,2020
unknown,Sharshara Family Park,Steel,Sit Down,Operating,2017
unknown,FunPlex Park & Rides,Steel,Sit Down,Operating,2016
unknown,Qalzumy Fun City,Steel,Sit Down,Operating,2019
unknown,Paravasa Ulagam,Steel,Flying,Operating,2011
unknown,Kuwait Entertainment City,Steel,Sit Down,,1984
unknown,Salam Park,Steel,Sit Down,Operating,2007
unknown,Funabashi Health Center,Steel,Sit Down,,
unknown,Storyland,Steel,Sit Down,,1955
unknown,Tekzone,Steel,Sit Down,Operating,2021
unknown,Nanjing Pearl Spring Tourist and Holiday Resort,Steel,Sit Down,Under Construction,2021
unknown,Evergrande,Steel,Sit Down,Under Construction,2023
unknown,Evergrande,Steel,Sit Down,Under Construction,2023
unknown,Golden Beach Park,Steel,Sit Down,Operating,2018
unknown,Batai Mountain Scenic Area,Steel,Sit Down,Operating,2017
unknown,Qianzhang Oil Valley Scenic Area,Steel,Sit Down,Operating,2017
unknown,Daozhan Folk Amusement Park,Steel,Sit Down,Operating,2020
unknown,Daozhan Folk Amusement Park,Steel,Sit Down,Operating,2020
unknown,Daozhan Folk Amusement Park,Steel,Sit Down,Operating,2019
unknown,Piyan Mountain Scenic Area,Steel,Sit Down,Operating,2019
unknown,Shimenfang Scenic Area,Steel,Sit Down,Operating,2017
unknown,Fantasy Valley,Wood,Sit Down,Under Construction,2021
unknown,Jolly Roger Amusement Park,Steel,Sit Down,,1964
unknown,Doha Quest,Steel,Sit Down,Under Construction,2021
unknown,Yanliuqing Manor,Steel,Sit Down,Operating,2019
unknown,Park Bondina,Steel,Sit Down,Operating,2012
unknown,Fantawild,Steel,Sit Down,Under Construction,2023
unknown,Happy World of Qilu,Steel,Sit Down,Operating,2017
unknown,Happy World of Qilu,Steel,Sit Down,Operating,2017
unknown,Zábavný Park Fantázia Liptov,Steel,Sit Down,Under Construction,2021
unknown,SeaWorld Abu Dhabi,Steel,Sit Down,Under Construction,2022
unknown,Chengdu Aviation Park,Steel,Sit Down,Under Construction,2023
unknown,Qetaifan Island North,Steel,Sit Down,Under Construction,2021
unknown,Fruit Man Rice Dream Space,Steel,Sit Down,Under Construction,2021
unknown,Parque Mickey Mouse,Steel,Sit Down,,2001
unknown,Parc D'attraction Sabri Land,Steel,Sit Down,Operating,2017
unknown,Peony Park,Steel,Sit Down,Operating,2017
unknown,Baotou Leyuan,Steel,Sit Down,Operating,2020
unknown,Lotus Plaza,Steel,Sit Down,Operating,2018
unknown,Evergrande,Steel,Suspended,Under Construction,2023
unknown,Evergrande,Steel,Suspended,Under Construction,2023
unknown,Kangqiang Happy World,Steel,Sit Down,Operating,2021
unknown,People's Park,Steel,Sit Down,Operating,2018
unknown,Jinsuoguan Stone Forest,Steel,Sit Down,Operating,2019
unknown,Wushan Jurassic World Theme Park,Steel,Sit Down,Operating,2021
unknown,Baoshan Qinghua Haimeimei Happy World,Steel,Sit Down,Operating,2021
unknown,Baoshan Qinghua Haimeimei Happy World,Steel,Sit Down,Operating,2021
unknown,Funland Park,Steel,Sit Down,,
unknown,Fantawild,Steel,Sit Down,Under Construction,2023
unknown,Turó-Park,Wood,Sit Down,,1914
unknown,Shady Grove Park,Steel,Sit Down,,1970
unknown,ZooTampa at Lowry Park,Steel,Sit Down,,1996
unknown,Baodu Village Scenic Area,Steel,Sit Down,Operating,2015
unknown,Zijinwan Recreation Ground,Steel,Sit Down,Operating,2018
unknown,Yangjiazhai Theme Park,Steel,Sit Down,Operating,2016
unknown,Yangjiazhai Theme Park,Steel,Sit Down,Operating,2020
unknown,Yangjiazhai Theme Park,Steel,Sit Down,Operating,2018
unknown,Al Rawdah Amusement Park,Steel,Sit Down,,1988
unknown,Andersen Fairy Tale Park,Steel,Sit Down,Under Construction,2021
unknown,Andersen Fairy Tale Park,Steel,Sit Down,Operating,2020
unknown,Peppa Pig Theme Park,Steel,Sit Down,Under Construction,2022
unknown,Le Jia Life Aestheics Farm,Steel,Sit Down,Operating,2021
unknown,Le Jia Life Aestheics Farm,Steel,Sit Down,Operating,2021
unknown,Gulan Park,Steel,Sit Down,Operating,2021
unknown,Zerî Park,Steel,Sit Down,Operating,2018
unknown,Happy Park Khabat,Steel,Sit Down,Operating,2021
unknown,Garden of Dreams Hongkha Vientiane,Steel,Sit Down,Operating,2019
unknown,SeaWorld Abu Dhabi,Steel,Sit Down,Under Construction,2022
unknown,Attrapark,Steel,Sit Down,Under Construction,2021
unknown,Alpincenter Bottrop,Steel,Sit Down,Under Construction,2023
unknown,Wolong Park,Steel,Sit Down,Operating,2016
unknown,Daru Salaam City,Steel,Sit Down,Operating,2018
unknown,City Echoes,Steel,Sit Down,Operating,2013
unknown,Ecological Park Zhentiandi Science Park,Steel,Sit Down,Operating,2014
unknown,Ecological Park Zhentiandi Science Park,Steel,Sit Down,Operating,2020
unknown,Funland Park,Steel,Sit Down,,980s
unknown,Xinglong Country Park,Steel,Sit Down,Operating,2016
unknown,Xinglong Country Park,Steel,Sit Down,Operating,2021
unknown,Xinglong Country Park,Steel,Sit Down,Operating,2021
unknown,Rashidiya Park,Steel,Sit Down,Operating,2020
unknown,Happy Fun,Steel,Sit Down,Relocated,2018
unknown,Happy Fun,Steel,Sit Down,,2018
unknown,Honghao Children's Paradise,Steel,Sit Down,Operating,2020
unknown,Tieshan Park,Steel,Sit Down,Operating,2009
unknown,Fantawild,Steel,Sit Down,Under Construction,2021
unknown,Great Mall of China,Steel,Sit Down,,
unknown,Great Mall of China,Steel,Sit Down,,
unknown,Tivoli,Steel,Sit Down,Relocated,
unknown,Zhanghu Park's Happy World,Steel,Sit Down,Under Construction,2021
unknown,Xingzhuang Children's Paradise,Steel,Sit Down,Operating,2019
unknown,Tianlu Mountain Water Park,Steel,Sit Down,Operating,2013
unknown,Julianatoren,Steel,Sit Down,Under Construction,2022
unknown,Todo en Uno,Steel,Sit Down,Operating,2017
unknown,Xingfeng Farm Sightseeing and Leisure Resort,Steel,Sit Down,Operating,2018
unknown,Jiutian Leisure Valley,Steel,Sit Down,Operating,2021
unknown,Shengneng Amusement Park,Steel,Sit Down,Operating,2010
unknown,Zhongdu Oriental Grasslands Resort,Steel,Sit Down,Operating,2017
unknown,Golden Gate International Exposition,Wood,Sit Down,,1939
unknown,Xuzhou Paradise,Steel,Sit Down,Operating,2020
unknown,Discovery Baños,Steel,Sit Down,Operating,2021
unknown,Scene75 Entertainment Center,Steel,Sit Down,Under Construction,2021
unknown,Yuehai Park,Steel,Sit Down,Operating,2019
unknown,Cotaland,Steel,Sit Down,Under Construction,2021
unknown,Cotaland,Steel,Sit Down,Under Construction,2021
unknown,Legoland Sichuan,Steel,Sit Down,Under Construction,2023
unknown,Legoland Sichuan,Steel,Sit Down,Under Construction,2023
unknown,Legoland Sichuan,Steel,Sit Down,Under Construction,2023
unknown,Legoland Sichuan,Steel,Suspended,Under Construction,2023
unknown,Tivoli Park,Steel,Sit Down,Operating,2020
unknown,Temple of the Sun,Steel,Sit Down,Operating,2021
unknown,Jinan Chengshui Amusement Park,Steel,Sit Down,Operating,2016
unknown,Olympic Forest Park,Steel,Sit Down,Operating,2020
unknown,Sunac Cultural Tourism City,Steel,Sit Down,Under Construction,2022
unknown,Fiesta Parc,Steel,Sit Down,,2019
unknown,Loupi Jungle,Steel,Sit Down,Operating,2018
unknown,Sunshine Dream Kingdom,Steel,Sit Down,Operating,2018
unknown,Golden State Happy Valley,Steel,Sit Down,Operating,2014
unknown,Yanshan Dream World,Steel,Sit Down,Operating,2021
unknown,Fun Spot America Atlanta,Steel,Sit Down,Under Construction,2022
unknown,Dream City,Steel,Sit Down,Under Construction,2021
unknown,Peter Park,Steel,Sit Down,Operating,2012
unknown,Kazuo Yulong Valley Hot Spring Resort,Steel,Sit Down,Under Construction,2021
unknown,Kazuo Yulong Valley Hot Spring Resort,Steel,Inverted,Under Construction,2021
unknown,City Park,Steel,Sit Down,Operating,2015
unknown,In The Game Funtrackers,Steel,Sit Down,Under Construction,2021
unknown,Fish Bird River Park,Steel,Sit Down,Operating,2018
unknown,King Mongkut Memorial Park of Science and Technology,Steel,Sit Down,Operating,2013
unknown,Conny-Land,Steel,Sit Down,Under Construction,2021
unknown,Wandoshan Amusement Park,Steel,Sit Down,,2018
unknown,Lotte's Magic Forest,Steel,Sit Down,Under Construction,2021
unknown,Sunac Cultural Tourism City,Steel,Sit Down,Under Construction,2022
unknown,Trans Studio Mini,Steel,Sit Down,Operating,2020
unknown,Dinosaur Paradise,Steel,Sit Down,Operating,2017
unknown,Dinosaur Paradise,Steel,Sit Down,Operating,2017
unknown,Anhor Park,Steel,Sit Down,Operating,2021
unknown,Ashxobod Sayilgohi,Steel,Sit Down,Operating,2019
unknown,Yuhuan Xuanmen Bay Sightseeing Agriculture Park,Steel,Sit Down,,2014
unknown,Dragon Valley Theme Park,Steel,Sit Down,Under Construction,2021
unknown,Joypolis,Steel,Sit Down,Under Construction,2021
unknown,Transmart Tajur - Bogor,Steel,Sit Down,Under Construction,2021
unknown,Kings Park,Wood,Sit Down,,920s
unknown,Lucky Star Park,Steel,Sit Down,Under Construction,2021
unknown,Noah Happy Water World,Steel,Sit Down,Operating,2019
unknown,Rixos Water World Aktau,Steel,Sit Down,Under Construction,2021
unknown,Rixos Water World Aktau,Steel,Sit Down,Under Construction,2021
